id,post_time,content,rise,post_id,segmented_content
1690981269049_PTT02R,2023-08-02,"我的天阿,連掃都沒掃到怎麼放颱風假,權證還是扣血嗎??

--
",-1.0,146276,"['我', '的', '天阿', ',', '連', '掃', '都', '沒', '掃到', '怎麼', '放', '颱風', '假', ',', '權證', '還是', '扣血', '嗎', '?', '?', ' ', ' ', '--']"
1692322414525_F0DCU,2023-08-18,"現在就是蘋概股落底的時刻
不用期望會暴漲
有反彈就偷笑了
趁現在消費電子還在下行週期慢慢撿
明後年是有機會漲回來的",1.0,59071,"['現在', '就是', '蘋概股', '落底', '的', '時刻', ' ', '不用', '期望', '會', '暴漲', ' ', '有', '反彈', '就', '偷笑', '了', ' ', '趁', '現在', '消費', '電子', '還', '在', '下行', '週期', '慢慢', '撿', ' ', '明後年', '是', '有', '機會', '漲回來', '的']"
1688979271882_PTT02R,2023-07-10,"原文標題：台ETF有望超越日本！總受益人突破640萬 資產規模逾3兆元

原文連結：https://reurl.cc/qLplGg

發布時間：2023年7月10日 週一 下午3:35

記者署名：李瑞瑾

原文內容：

今年(2023年)適逢ETF上市20週年，臺灣證券交易所將舉辦國內首場以ETF為主軸的博覽會
活動－「榮耀20 ETF啟動財富博覽會」。證交所董事長林修銘指出，台灣投資人中幾乎每
4個人中就有1人投資ETF商品，顯見ETF受青睞程度，且台灣的ETF未來有希望能夠超越日
本，成為亞洲最大的ETF市場。

證交所於今（10）日舉行「榮耀20 ETF啟動財富博覽會」展前記者會。圖／李瑞瑾攝

證交所於今（10）日舉行「榮耀20 ETF啟動財富博覽會」展前記者會，宣布ETF博覽會訂
於8月11日(五)至8月12日(六)兩天，在世貿一館D區隆重登場，活動免費參觀，邀請民眾
一同共襄盛舉，歡慶臺灣ETF市場發展20週年。

林修銘表示，臺灣ETF市場近年來蓬勃成長，除了上市上櫃ETF掛牌檔數超過230檔、總管
理資產規模超越3兆元之外，目前受益人數加總也超過640萬人，幾乎每4個人中就有1人投
資ETF商品，ETF儼然成為投資顯學，躋身為最受國人喜愛的投資理財工具之一。

我國自2003年首檔ETF問世以來，整體市場發展成果輝煌，備受國際矚目。林修銘指出，
證交所舉辦這場博覽會，主要秉持著創新、多元與普惠大眾的精神理念，希望促進投資人
與ETF生態圈業者互動，使投資理財知識更普及，並藉由國際論壇交流，共同探索ETF發展
趨勢，創造合作契機。

本次「榮耀20 ETF啟動財富博覽會」，由臺灣證券交易所主辦，並攜手證券周邊單位共同
協辦，並規劃精彩活動及豐富的展出內容，有首次亮相的ETF資訊平台「e添富」，還有定
時導覽、趣味搶答、新潮拍貼機及財經轉轉樂等活動，以及數千份互動好禮大放送；並舉
辦多場講座，分享ETF最新投資趨勢，匯聚財經名人、投資專家、理財KOL與民眾交流。

心得/評論：

台灣發行的ETF真的是百花齊放 應該可以堪稱台股永動機

發行過的ETF可以拿來作借鏡 優化或加入各種選股因子就可以產生新的產品

加上ETF擁有交易方便且證券化的特性 不管國內型還是國外型

只要有題材和台灣市場最愛的配息 要台股怎麼跌?

--
",1.0,145242,"['原文', '標題', '：', '台', 'ETF', '有望', '超越', '日本', '！', '總', '受益人', '突破', '640萬', ' ', '資產', '規模', '逾', '3兆', '元', ' ', ' ', '原文', '連結', '：', 'https://reurl.cc/qLplGg', ' ', ' ', '發布', '時間', '：', '202', '3年', '7月', '10日', ' ', '週一', ' ', '下午', '3', ':', '35', ' ', ' ', '記者', '署名', '：', '李瑞瑾  原文', '內容', '：', ' ', ' ', '今年', '(', '2023年', ')', '適逢', 'ETF', '上市', '20週年', '，', '臺灣證券交易所', '將', '舉辦', '國內', '首', '場', '以', 'ETF', '為', '主軸', '的', '博覽會', ' ', '活動', '－', '「', '榮耀', '20', ' ', 'ETF', '啟動', '財富', '博覽會', '」', '。', '證交所', '董事長', '林修銘', '指出', '，', '台灣', '投資人', '中', '幾乎', '每']"
1690514359266_F0DCU,2023-07-28,本來要說點什麼的，但被上面人說光，我還是閉嘴好了,-1.0,51219,"['本來', '要', '說', '點', '什麼', '的', '，', '但', '被', '上面', '人', '說', '光', '，', '我', '還是', '閉嘴', '好', '了']"
1691724086644_mobileM,2023-08-11,兩年內重購可以退稅，如果你買/賣在兩年內完成(目前政策是不是還維持兩年要查一下，我是七、八年前交易的)....只是為啥你買/賣房代書都沒告知，這明明基本的稅務，代書處理時都會告知，還是房子過戶都你媽自行處理??怪哉。,1.0,122100,"['兩', '年', '內', '重購', '可以', '退稅', '，', '如果', '你', '買', '/', '賣', '在', '兩', '年', '內', '完成', '(', '目前', '政策', '是', '不', '是', '還', '維持', '兩', '年', '要', '查', '一下', '，', '我', '是', '七', '、', '八', '年', '前', '交易', '的', ')', '....', '只是', '為', '啥', '你', '買', '/', '賣', '房', '代書', '都', '沒', '告知', '，', '這', '明明', '基本', '的', '稅務', '，', '代書', '處理', '時', '都', '會', '告知', '，', '還是', '房子', '過戶', '都', '你', '媽', '自行', '處理', '?', '?', '怪哉', '。']"
1688973185804_PTT02R,2023-07-10,"本年迄今累計營收        去年同期累計營收        累計營收成長率
16,649,385             15,346,298              8.49%
112年06月營收          去年同期月營收           月營收成長率
2,453,321              2,905,083              -15.55%
112年05月營收          去年同期月營收           月營收成長率
2,511,880              2,306,919               8.88%

MoM:-15.55%  YoY:8.49%

資料來源:https://mops.twse.com.tw/mops/web/t146sb05

--
",1.0,145219,"['本', '年', '迄', '今', '累計', '營收', '        ', '去年', '同期', '累計', '營收', '        ', '累計', '營收', '成長率', ' ', '16,649,385', '             ', '15,346,298', '              ', '8.49', '%', ' ', '112年', '06月', '營收', '          ', '去年', '同期月', '營收', '          ', ' 月', '營收', '成長率', ' ', '2,453,321', '              ', '2,905,083', '              -', '15.55', '%', ' ', '112年', '05月', '營收']"
1690437652134_mobileR,2023-07-27,以及… 再一次新的進場及停損，停了再公告,-1.0,120562,"['以及', '…', ' ', '再', '一', '次', '新', '的', '進場', '及', '停損', '，', '停', '了', '再', '公告']"
1692401766333_F0DCU,2023-08-18,"我兩天賠了快十萬
技嘉在噴前一天賣了，還亂衝導致獲利砍半
這樣安慰到你了吧",1.0,59438,"['我', '兩', '天', '賠', '了', '快', '十萬', ' 技嘉', '在', '噴', '前', '一', '天', '賣', '了', '，', '還', '亂', '衝', '導致', '獲利', '砍', '半', ' ', '這樣', '安慰到', '你', '了', '吧']"
1690821430676_F02_dcard_C,2023-08-01,身為股票小白，不懂就問，這個D是什麼意思？,-1.0,52735,"['身為', '股票', '小白', '，', '不', '懂', '就', '問', '，', '這', '個', 'D', '是', '什麼', '意思', '？']"
1695363434775_mobileM,2023-09-22,就因為台積電把台灣的房價炒一輪....實在無言,1.0,125280,"['就', '因為', '台積電', '把', '台灣', '的', '房價', '炒', '一', '輪', '....', '實在', '無言']"
1686383819677_F0DCU,2023-06-09,盡量空，這樣錢才會流到我這,1.0,45346,"['盡量', '空', '，', '這樣', '錢', '才', '會', '流到', '我', '這']"
1690239685298_F0DCU,2023-07-24,有人知道這檔在漲什麼嗎？,-1.0,48606,"['有', '人', '知道', '這', '檔', '在', '漲', '什麼', '嗎', '？']"
1689074577189_F0DCU,2023-07-11,有機會，只是這個機會不知道要等多久,1.0,46721,"['有', '機會', '，', '只是', '這', '個', '機會', '不', '知道', '要', '等', '多', '久']"
1690199815132_F0DCU,2023-07-24,短期還沒辦法回來吧🤔️🤔️🤔️,-1.0,48106,"['短期', '還', '沒辦法', '回來', '吧', '🤔', '️🤔️🤔️']"
1686303694636_F0DCU,2023-06-08,"我建議 用習慣的話
直接換營業員",1.0,44598,"['我', '建議', ' ', '用', '習慣', '的', '話', ' ', '直接', '換', '營業員']"
1690253729047_mobileR,2023-07-25,https://www.momoshop.com.tw/category/MgrpCategory.jsp?m_code=4300400005&cateLevel=2      momo賣的伺服器。,-1.0,119918,"['https', ':', '//www.momoshop.com.tw/category/MgrpCategory.jsp', '?', 'm_code=4300400005&cateLevel=2', '      ', 'momo', '賣', '的', '伺服器', '。']"
1686551439024_PTT02R,2023-06-12,"1. 標題：2206 三陽工業 5月營收

2. 來源：公開資訊觀測

3. 網址：https://reurl.cc/aVaLV3

4. 內文：https://upload.cc/i1/2023/06/12/XqzBr3.jpg


直接突破60e大關...

今天跌快半根，難道是最後的甩轎嗎



話說還沒開始規畫環島但天氣越來越熱QQ

--
",1.0,145129,"['1', '.', ' ', '標題', '：', '2206', ' ', '三陽', '工業', ' ', '5月', '營收', ' ', ' ', '2', '.', ' ', '來源', '：', '公開', '資訊', '觀測', ' ', ' ', '3', '.', ' ', '網址', '：', 'https', ':', '/', '/reurl.cc/aVaLV', '3', ' ', ' ', '4', '.', ' ', '內文', '：', 'https://upload.cc/i1/2023', '/', '06', '/', '12', '/', 'XqzBr3.jpg', ' ', ' ', ' ', '直接', '突破', '60', 'e', '大關', '.', '.', '.', ' ', ' ', '今天', '跌', '快', '半', '根', '，', '難道', '是', '最後', '的', '甩轎', '嗎', ' ', '   ', '話', '說', '還', '沒', '開始', '規畫', '環島', '但', '天氣', '越來越', '熱', 'QQ', ' ', ' ', '-', '-']"
1691018423489_F0DCU,2023-08-02,靠邀 怎麼現在連賠錢賠很多都能優越了啊,-1.0,54803,"['靠', '邀 ', '怎麼', '現在', '連', '賠錢', '賠', '很多', '都', '能', '優越', '了', '啊']"
1690437912713_F0DCU,2023-07-27,感謝分享,-1.0,50234,"['感謝', '分享']"
1692194338261_mobileM,2023-08-16,除罪了多搞幾個也沒關係，綠營的德政~~,1.0,123544,"['除罪', '了', '多', '搞', '幾', '個', '也', '沒關係', '，', '綠營', '的', '德政', '~', '~']"
1691018219512_F0DCU,2023-08-02,我今天也賠錢，不知道平常在省什麼意思的，隨便賠都賠掉了,-1.0,55738,"['我', '今天', '也', '賠錢', '，', '不', '知道', '平常', '在', '省', '什麼', '意思', '的', '，', '隨便', '賠', '都', '賠掉', '了']"
1695341532307_mobileM,2023-09-22,血栓隨意飛，價高血壓飆。  小心心肌梗塞或腦血管意外了了。,1.0,125125,"['血栓', '隨意', '飛', '，', '價', '高', '血壓', '飆', '。', ' ', ' ', '小心', '心肌', '梗塞', '或', '腦血管', '意外', '了', '了', '。']"
1690854064981_F0DCU,2023-07-31,"有買到下跌段的股票過嗎(一波比一波低)
想問如果買到這種股票該怎麼應對",-1.0,52677,"['有', '買到', '下跌段', '的', '股票', '過', '嗎', '(', '一', '波', '比', '一', '波', '低', ')', ' ', '想問', '如果', '買到', '這', '種', '股票', '該', '怎麼', '應對']"
1690468898857_F02_dcard_C,2023-07-27,好奇的發問一下各位大大，資券比的參考價值高不高,-1.0,50938,"['好奇', '的', '發問', '一下', '各', '位', '大大', '，', '資券', '比', '的', '參考', '價值', '高', '不', '高']"
1690239231059_mobileM,2023-07-25,https://moptt.tw/p/Stock.M.1690188953.A.068  台灣先生谷月涵看台股「 指數有機會維持向上走 」  葉憶如｜Yahoo財經特派記者  2023年7月24日 週一 下午4:28     但台股指數不會跌破去年的底部(12629)點。    $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$   你們懂的!,-1.0,119900,"['https://moptt.tw/p/Stock.M.1690188953.A.0', '68', ' ', ' ', '台灣', '先生', '谷月涵', '看', '台股', '「', ' ', '指數', '有', '機會', '維持', '向', '上', '走', ' ', '」', ' ', ' 葉憶如', '｜', 'Yahoo', '財經', '特派', '記者', ' ', ' ', '2023年', '7月', '24日', ' ', '週一', ' ', '下午', '4', ':', '28', ' ', '    ', '但', '台股', '指數', '不會', '跌破', '去年', '的', '底部', '(', '12629', ')', '點', '。', ' ', '  ', ' ', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', ' ', ' ', ' ', '你們', '懂', '的', '!']"
1695722151729_F0DCU,2023-09-26,耿鼎 點我,1.0,61254,"['耿鼎', ' ', '點', '我']"
1686635660358_F0DCU,2023-06-12,"你還是買正二吧
然後不要停損，
有錢就買入
30年後你會感謝現在的自己",1.0,45982,"['你', '還是', '買', '正二', '吧', ' ', '然後', '不要', '停損', '，', ' ', '有', '錢', '就', '買入', ' ', '30', '年', '後', '你', '會', '感謝', '現在', '的', '自己']"
1686286240061_mobileM,2023-06-09,"買米送生前契約?華視獨家踢爆   買米送生前契約?華視獨家踢爆 
 2006/05/07 19:58 買米送生前契約?華視獨家踢爆    ==== 是買 A 送 B 的啦 === 頌 啦 == 好康 哦 === 不要搞錯哦 ===   買生前契約送米，好康之下的法律問題 
 https://www.chaohsin.com/lists_01.php?id=1657      ====   金豐禾企業股份有限公司 嚴正聲明 https://www.richme.com.tw/news/details.php?id=6848&group_id=1404",1.0,117715,"['買', '米', '送', '生', '前', '契約', '?', '華視', '獨家', '踢', '爆', ' ', ' ', ' ', '買', '米', '送', '生', '前', '契約', '?', '華視', '獨家', '踢', '爆', ' ', ' ', ' ', '2006', '/', '05', '/', '07', ' ', '19', ':', '58', ' ', '買', '米', '送', '生', '前', '契約', '?', '華視', '獨家', '踢', '爆', ' ', ' ', ' ', ' ', '=', '=', '=', '=', ' ', '是', '買', ' ', 'A', ' ', '送', ' ', 'B', ' ', '的', '啦', ' ', '=', '=', '=', ' ', '頌', ' ', '啦', ' ', '=', '=', ' ', '好康', ' ', '哦', ' ', '=', '=', '=', ' ', '不要', '搞錯', '哦', ' ', '=', '=', '=', '   ', '買', '生前', '契約', '送米', '，', '好康', '之下', '的', '法律', '問題', ' ', '  https://www.chaohsin.com/lists_01.php?id=', '1657', '      =', '=', '=', '=', ' ', '  金豐禾企']"
1690783237354_mobileR,2023-07-31,可別拉上來，加油,-1.0,121023,"['可', '別', '拉上來', '，', '加油']"
1695653267418_mobileM,2023-09-25,想起三十幾年前第一次去越南  當地女地陪 就一直抱怨  為何我跟其他人不一樣  她說單身男來這裡就是雙飛3P到多少P  左擁右抱 日日春宵 人美價廉  我卻都不找  她都賺不到錢  不然要她也可以   這就是國家經濟弱勢的無奈~                                                  太太是按摩控  到世界各地一定要做SPA  這次入住得獎渡假村  我也就跟著做  只有拍外面等待區  裡面大家只剩下著 就不拍了  越南按摩有許多獨到之處  尤其跟你十指緊扣的按摩  心神不定的一定暈船   按摩完全身舒暢  再到健身房  喝幾杯阿拉斯加消消火,1.0,125685,"['想起', '三十幾', '年', '前', '第一', '次', '去', '越南', '  ', '當地', '女地', '陪', ' ', '就', '一直', '抱怨', '  ', '為何', '我', '跟', '其他', '人', '不', '一樣', '  她', '說', '單身', '男', '來', '這裡', '就是', '雙飛', '3', 'P', '到', '多少', 'P', '  左擁', '右', '抱', ' 日日', '春宵', ' ', '人', '美價', '廉', '  ', '我', '卻', '都', '不', '找', '  ', '她', '都', '賺', '不', '到', '錢', '  ', '不然', '要', '她', '也', '可以', '   ', '這', '就是', '國家', '經濟', '弱勢', '的', '無奈', '~', '                                                  ', '太太', '是', '按摩', '控 ', ' ', '到', '世界', '各地', '一定', '要', '做', 'SPA  ', '這', '次', '入住', '得獎', '渡假村', '  我', '也', '就']"
1686433100839_F0DCU,2023-06-09,https://megapx-assets.dcard.tw/images/073d366b-4135-4edc-94a5-0beecf99ae48/640.jpeg,1.0,45365,"['https', ':', '/', '/megapx-assets.dcard.tw/images/073d366b-4135-4edc-94a5-0beecf99ae48/640.jpeg']"
1686313258402_mobileR,2023-06-09,是一家正派經營的良心公司，米契約28萬，其他好康都不是跟公司簽約的，只是會保障給您，這樣想就對了。咖啡我今天喝飽了。,1.0,117811,"['是', '一', '家', '正派', '經營', '的', '良心', '公司', '，', '米', '契', '約', '28萬', '，', '其他', '好康', '都', '不', '是', '跟', '公司', '簽約', '的', '，', '只是', '會', '保障', '給', '您', '，', '這樣', '想', '就', '對', '了', '。', '咖啡', '我', '今天', '喝飽', '了', '。']"
1690965171004_F0DCU,2023-08-02,一次All in00713，勝率比較高，季領到錢再投入，若季配超過20000要課補充保費（應該約25張）就轉去0056，一樣到季配20000轉去00878，則可達成月月領，之後再把每月配息拿去買0050。,-1.0,54755,"['一', '次', 'All in', '00713', '，', '勝率', '比較', '高', '，', '季領', '到', '錢', '再', '投入', '，', '若', '季配', '超過', '20000', '要課', '補充', '保費', '（', '應該', '約', '25', '張', '）', '就', '轉去', '0056', '，', '一樣', '到', '季配', '20000', '轉去', '00878', '，', '則', '可', '達成', '月', '月領', '，', '之後', '再', '把', '每', '月', '配息', '拿去', '買', '0050', '。']"
1690222372954_mobileM,2023-07-25,沒有雙標啊？！  果凍是一種信仰。信仰還沒被質疑時，當然不必捍衛。  賴粉，侯粉，柯粉，英粉，朱粉，韓粉，不也都有類似反應。,-1.0,119892,"['沒有', '雙標', '啊', '？', '！', '  果凍', '是', '一', '種', '信仰', '。', '信仰', '還', '沒', '被', '質疑', '時', '，', '當然', '不必', '捍衛', '。', '  賴粉', '，', '侯粉', '，', '柯粉', '，', '英粉', '，', '朱粉', '，', '韓粉', '，', '不', '也', '都', '有', '類似', '反應', '。']"
1686304760389_F0DCU,2023-06-08,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,1.0,44686,"['已經', '刪除', '的', '內容', '就', '像', ' ', 'Dcard', ' ', '一樣', '，', '錯過', '是', '無法', '再', '相見', '的', '！']"
1690556218418_F02_dcard_C,2023-07-28,這禮拜二決定忍痛賠了3800，賣出後就連跌了三天...好險，會賣出主要是未來經濟轉向軟著陸，高利率至少維持到明年三月，各位覺得呢？,-1.0,51657,"['這', '禮拜', '二', '決定', '忍痛', '賠', '了', '3800', '，', '賣出', '後', '就', '連', '跌', '了', '三', '天', '...', '好險', '，', '會', '賣出', '主要', '是', '未來', '經濟', '轉向', '軟', '著', '陸', '，', '高利率', '至少', '維持', '到', '明年', '三月', '，', '各', '位', '覺得', '呢', '？']"
1686143182952_PTT02R,2023-06-07,"1. 標的：   PLTR

2. 分類：多

3. 分析/正文：

德國AI  法國AI  為什麼就是沒有美國AI

擁有太陽之手的辣個男人 Alex Karp

正在為潘塔吉亞PLTR寫下AI 的故事


本人持有潘塔吉亞的股份近兩年終於解套

在此慶祝並持續看多


4. 進退場機制：
漲超過倉位10%就開始調倉

附上購買證明

https://i.imgur.com/FKGcv4W.jpg

--
",1.0,144867,"['1', '.', ' ', '標的', '：', '   PLTR', ' ', ' ', '2', '.', ' ', '分類', '：', '多', ' ', ' ', '3', '.', ' ', '分析', '/', '正文', '：', ' ', ' ', '德國', 'AI', ' ', ' ', '法國', 'AI', ' ', ' ', '為什麼', '就是', '沒有', '美國', 'AI', ' ', ' ', '擁有', '太陽', '之', '手', '的', '辣', '個', '男人', ' ', 'Alex Karp', '  ', '正', '在', '為', '潘塔吉亞', 'PLTR', '寫下', 'AI', ' ', '的', '故事', '   ', '本人', '持有', '潘塔吉亞', '的', '股份', '近', '兩年', '終於', '解套', '  ', '在', '此', '慶祝', '並', '持續', '看', '多', ' ', ' ', ' ', '4', '.', ' ', '進', '退場', '機制', '：', ' ', '漲', '超過', '倉位', '10', '%', '就', '開始', '調', '倉 ', ' 附上', '購買', '證明', ' ', ' ', 'https', ':', '/', '/', 'i.imgur.com/FKGcv4W.jp']"
1690925604793_F0DCU,2023-08-02,停損吧 沒熱度就下去了 AI真正猛的地方絕對不會是硬體啦,-1.0,54009,"['停損', '吧', ' ', '沒', '熱度', '就', '下去', '了', ' ', 'AI', '真正', '猛', '的', '地方', '絕對', '不會', '是', '硬體', '啦']"
1690341685129_PTT02R,2023-07-26,"這次升息周期結束美銀和摩根大通有分析師

  預測會經濟衰退

  看到這種新聞都會怕怕的

  所以前兩天把美股全部出清

  感覺有點像2008年股災一樣

  大家都不會怕這次升息周期結束

  沒多久經濟衰退導致股災嗎?


--
",-1.0,145702,"['這', '次', '升息', '周期', '結束', '美銀', '和', '摩根大通', '有', '分析師', '    ', '預測會', '經濟', '衰退', '    ', '看到', '這', '種', '新聞', '都', '會', '怕', '怕', '的', '    ', '所以', '前', '兩', '天', '把', '美股', '全部', '出清', '    ', '感覺', '有點', '像', '2008年', '股災', '一樣', ' ', '   ', '大家', '都', '不會', '怕', '這', '次', '升息', '周期', '結束', '    ', '沒', '多久', '經濟', '衰退', '導致', '股災', '嗎', '?', '   --']"
1695787559027_mobileM,2023-09-27,"最近開始存00919這檔高股息ETF 想問一下版上有沒有已經退休的老大們，退休後一個月開銷多少?  如果假設我希望我自己退休後還是跟退休前一樣每月拿四萬五  現在是希望自己可以存00919存到退休，雖然不知道00919能不能一直穩穩配下去 但他的選股邏輯存到退休應該是不太需要擔心  現在還沒退休還有薪水，拿到的股息也可以再投入到00919裡面  一張可以拿540的話，我至少也要買到250張，一季配息就是13萬5，一個月就可以拿4萬5  現在30歲，也還有將近30年的時間可以準備退休 一年存個12張，這樣差不多20年就可以存到250張  12張的股息=6,480，也都一併投入回去 24*540=12,960…以此類推都再投入，這樣也可以縮短存股的時間  有朋友說一個月4萬5考量太少，以後萬一老了要看病 子女要用錢，500多萬加上每年50萬的穩定金流，這樣還不夠退休嗎?",1.0,126301,"['最近', '開始', '存', '00919', '這', '檔', '高', '股息', 'ETF', ' ', '想問', '一', '下', '版', '上', '有', '沒有', '已經', '退休', '的', '老大', '們', '，', '退休', '後', '一', '個', '月', '開銷', '多少', '?', ' ', ' ', '如果', '假設', '我', '希望', '我', '自己', '退休', '後', '還是', '跟', '退休', '前', '一樣', '每', '月', '拿', '四萬五', ' ', ' ', '現在', '是', '希望', '自己', '可以', '存', '00919', '存到', '退休', '，', '雖然', '不', '知道', '00919', '能', '不', '能', '一直', '穩穩', '配下去', ' ', '但', '他', '的', '選股', '邏輯', '存到', '退休', '應該', '是', '不', '太', '需要', '擔心', ' ', ' ', '現在', '還', '沒', '退休', '還', '有', '薪水', '，', '拿到', '的', '股息', '也', '可以', '再', '投入', '到', '00919', '裡面', ' ', ' ', '一', '張', '可以', '拿', '540', '的', '話', '，', '我', '至少', '也', '要', '買到', '250', '張', '，', '一季', '配']"
1690318249176_F0DCU,2023-07-25,幸好今天緯創也有掉下來 不然要第二次處置了,-1.0,49094,"['幸好', '今天', '緯創', '也', '有', '掉下來', ' ', '不然', '要', '第二', '次', '處置', '了']"
1686371609386_F0DCU,2023-06-09,也沒敗阿 你又沒買 敗什麼,1.0,44917,"['也', '沒', '敗', '阿', ' ', '你', '又', '沒', '買', ' ', '敗', '什麼']"
1686135003026_F02_dcard,2023-06-07,"https://megapx-assets.dcard.tw/images/c3ab1cf6-c00e-42b2-a9ef-2824bc880c7e/orig.jpeg
https://megapx-assets.dcard.tw/images/b61ae9a9-ed54-4800-8c21-e7a97c28440e/orig.jpeg
https://megapx-assets.dcard.tw/images/e884e0dd-bbb9-497a-9629-09465b753c09/orig.jpeg
https://megapx-assets.dcard.tw/images/4d6728d2-0a0a-43de-b7b5-aaff31a86c1e/orig.jpeg
https://www.instagram.com/stockclubtw/",1.0,44099,"['https', '://megapx-assets.dcard.tw/images/c3ab1cf6-c00e-42b2-a9ef-2824bc880c7e/orig.jpeg https://megapx-assets.dcard.tw/images/b61ae9a9-ed54-4800-8c21-e7a97c28440e/orig.jpeg https://megapx-assets.dcard.tw']"
1695649283354_mobileR,2023-09-25,葡萄賣掉換可樂[XD],1.0,125645,"['葡萄', '賣掉', '換', '可樂', '[', 'XD', ']']"
1692228967593_F0DCU,2023-08-17,恭喜 雖然我沒中 但也來cccc,1.0,58313,"['恭喜', ' ', '雖然', '我', '沒', '中', ' ', '但', '也', '來', 'cccc']"
1692224265412_F0DCU,2023-08-16,看到低卡 第一個就看到大家都在搜緯創勒,1.0,57925,"['看到', '低卡', ' ', '第一', '個', '就', '看到', '大家', '都', '在', '搜', '緯創勒']"
1695646333494_mobileM,2023-09-25,台北菜市場就是那麼便宜又大碗,1.0,125668,"['台北', '菜市場', '就', '是', '那麼', '便宜', '又', '大', '碗']"
1690971240206_F0DCU,2023-08-02,想詢問小熊🐻農林已經標的31.55🙉買在23是不是該獲利了結了 感覺沒有再上去的空間？,-1.0,54130,"['想', '詢問', '小熊', '🐻', '農林', '已經', '標的', '31.55', '🙉', '買', '在', '23', '是', '不', '是', '該', '獲利', '了', '結', '了', ' ', '感覺', '沒有', '再', '上去', '的', '空間', '？']"
1695617451573_F02_dcard_C,2023-09-25,"https://megapx-assets.dcard.tw/images/af8bf4c0-de1f-44ac-be4c-fca30b0d48a9/orig.png

本週兩大重點

※ 通膨數據
※ 房價數據


1、8月聯準會首選通膨數據PCE將於週五公布，PCE年率預估增長0.5%，可能達3.5%，高於7月。核心PCE預估低於同月核心CPI 0.3%。消費和收入以通膨調整後幾乎無成長。由於油價上升，歐元區通膨可能跟著上升，需要特別關注核心通膨，因為今年都高於季節性正常水準。


2、美國週二將公布7月房價數據，包括Case-Shiller全國房價指數和FHFA房價指數。Case-Shiller預計7月價格上漲0.7%，連續六個月增長，但年率下跌1%。聯準會升息導致抵押貸款利率飆升，限制買家進入市場，加上有限房屋庫存，導致市場變得極難負擔，約80%的美國人認為現在不適合購房。


資料來源：鉅亨網
https://news.cnyes.com/news/id/5332162

順便推廣一下
卡稱裡有我的IG
如果喜歡我分享的內容
也可以加入我們的LINE社群
裡面會分享各式的即時資訊
都可以在IG裡的LINKINBIO找到喔！

https://megapx-assets.dcard.tw/images/cdf13b33-a255-4814-a651-8cf9a59fb0c8/orig.png
圖片來源：新竹市消防局",1.0,61051,"['https', ':', '/', '/', 'megapx-assets.dcard.tw/images/af8bf4c0-de1f-44ac-be4c-fca30b0d48a9/orig.png', ' ', ' ', '本', '週', '兩', '大', '重點', ' ', ' ', '※', ' ', '通膨', '數據', ' ', '※', ' ', '房價', '數據', ' ', ' ', ' ', '1', '、', '8月', '聯準會', '首選', '通膨', '數據', 'PCE', '將', '於', '週五', '公布', '，', 'PCE', '年率', '預估', '增長', '0.5', '%', '，', '可能', '達', '3.5', '%', '，', '高於', '7月', '。', '核心', 'PCE', '預估', '低於', '同月', '核心', 'CPI', ' ', '0.3', '%', '。', '消費', '和', '收入', '以', '通膨', '調整', '後', '幾乎', '無', '成長', '。', '由於']"
1690837757188_F0DCU,2023-07-31,"B55 
你要不要看我46-2的回文，46-1說可以當傳家寶傳兒子女兒的欸，超沒禮貌，我回這樣有什麼問題嗎？

而且我上禮拜就出掉Ai股重新等買點了，佈局的其他股票今天還漲停，Ai還沒走完是事實，那些死抱著不停利停損的也是他們的選擇",-1.0,52251,"['B', '55', ' ', ' ', '你', '要不要', '看', '我', '46', '-', '2', '的', '回文', '，', '46', '-', '1', '說', '可以', '當', '傳家', '寶傳', '兒子', '女兒', '的', '欸', '，', '超', '沒', '禮貌', '，', '我', '回', '這樣', '有', '什麼', '問題', '嗎', '？', ' ', ' ', '而且', '我', '上', '禮拜', '就', '出掉', 'Ai', '股', '重新', '等', '買點', '了', '，', '佈局', '的', '其他', '股票', '今天', '還', '漲停', '，', 'Ai', '還', '沒', '走完', '是', '事實', '，', '那', '些', '死', '抱', '著', '不', '停利', '停損', '的', '也', '是', '他們', '的', '選擇']"
1691028263139_F0DCU,2023-08-02,小熊覺得緯創要繼續抱，還是要趕緊停損？成本161元🥺謝謝小熊～,-1.0,55287,"['小熊', '覺得', '緯創', '要', '繼續', '抱', '，', '還是', '要', '趕緊', '停損', '？', '成本', '161', '元', '🥺', '謝謝', '小熊', '～']"
