id,post_time,content,rise,post_id,segmented_content
1656297548959_PTT02R,2022-06-27,"原文標題：神祕大戶砸逾3億元 狂買元大台灣50反1

原文連結：https://reurl.cc/ZAkaZ6

發布時間：2022/06/27 03:16:47

記者署名：經濟日報 記者周克威／台北報導

原文內容：

股神再次現蹤？台股自6月15日收盤指數跌破萬六大關後，市場盛傳某神祕大戶出手，不
論期間指數如何上下激烈洗刷，期間大戶始終連續大買元大台灣50反1（00632R），砸下
資金已達數億元，並成為現階段少數能夠大賺的市場贏家。

近期台股持續探底之際，市場傳出某位神祕大戶已低調出手，某大型券商分點自6月15日
開始，大戶當天就加碼近1,900張元大台灣50反1，16、17日分別再加碼200、100餘張後，
20日行情跌破今年15,616低點之際，當日持續買超2.8萬張，21日行情大漲361點時，仍大
買1.7萬張。

22日行情再次破底時，神祕大戶非但未見獲利了結跡象，反而又再次加碼逾6,000張。總
計該大戶自6月15日至6月22日期間，總計買超5.4萬張，動用銀彈達數億元。

多家法人機構高層透露，早已耳聞該神祕大戶的操作準確度，因為多筆買進元大台灣50反
1、合計張數近5.4萬張下，其金額高達3.1億元，操作效率、資金利用率、看盤精準度等
各方面都相當驚人；同時也意味著神祕大戶以「加空」的方式來大增指數反向型ETF部位
，明顯具有看空台股後市的意味。


心得/評論：
神秘大戶22日再度加碼6000張，今天開高不知道還會不會繼續空，目前看起來勝算應該還
蠻高的？


--
",-1.0,136236,"['原文', '標題', '：', '神祕', '大戶', '砸', '逾', '3億', '元', ' ', '狂買', '元大', '台灣', '50', '反', '1', ' ', ' ', '原文', '連結', '：', 'https://reurl.cc/ZAkaZ', '6', ' ', ' ', '發布', '時間', '：', '2022', '/', '06', '/', '27', ' ', '03', ':', '16', ':', '47', ' ', ' ', '記者', '署名', '：', '經濟日報', ' ', '記者', '周克威', '／', '台北', '報導', '  原文', '內容', '：', '  ', '股神', '再次', '現蹤', '？', '台股', '自', '6月', '15日', '收盤', '指數', '跌破', '萬六', '大關', '後', '，', '市場', '盛傳', '某', '神祕', '大戶', '出手', '，', '不', ' 論', '期間', '指數', '如何', '上下', '激烈', '洗刷', '，', '期間', '大戶', '始終', '連續', '大', '買', '元大', '台灣', '50', '反', '1', '（', '00632', 'R', '）', '，', '砸下', ' ', '資金', '已']"
1654776894567_F01,2022-06-09,"看到大家退休都要準備以下條件:財產增加(主被動投資)=花費,就是本金不能減少,比較好奇有需要讓本金留在最高位?<BR>就不能花到剩一部分然後遺愛子女就夠了?(想到親戚家產上億但子女都沒工作結婚,<BR>親戚主業退休後還找了副業不敢沒收入有感而發)",-1.0,74494,"['看到', '大家', '退休', '都', '要', '準備', '以下', '條件', ':', '財產', '增加', '(', '主被', '動', '投資', ')', '=', '花費', ',', '就是', '本金', '不能', '減少', ',', '比較', '好奇', '有', '需要', '讓', '本金', '留在', '最', '高位', '?', '<', 'BR', '>', '就', '不能', '花到', '剩', '一', '部分', '然後', '遺愛', '子女', '就', '夠', '了', '?', '(', '想到', '親戚', '家產', '上億', '但', '子女', '都', '沒', '工作', '結婚', ',', '<', 'BR', '>', '親戚', '主業', '退休', '後', '還', '找', '了', '副業', '不', '敢', '沒', '收入', '有感而發', ')']"
1647389904174_F0DCU,2022-03-15,祝福 雖然我是空軍 ㊗️開高賺錢再讓我空下去,1.0,2089,"['祝福', ' ', '雖然', '我', '是', '空軍', ' ㊗️', '開高', '賺錢', '再', '讓', '我', '空下去']"
1655261441496_F02_dcard,2022-06-15,"5/15-6/15
https://i.imgur.com/w2ti5xu.jpg

希望可談折扣 越低越好",-1.0,11577,"['5', '/', '15', '-', '6', '/', '15', ' ', 'https', '://i.imgur.com/w2ti5xu.jpg', ' ', ' ', '希望', '可', '談', '折扣', ' ', '越', '低', '越', '好']"
1656380797068_F01,2022-06-28,<BR>用電大戶都是做出口製造轉嫁到消費者全民買單?這是啥邏輯<BR>,-1.0,78244,"['<', 'BR', '>', '用電', '大戶', '都', '是', '做', '出口', '製造', '轉嫁到', '消費者', '全民', '買單', '?', '這', '是', '啥', '邏輯', '<', 'BR', '>']"
1656538114638_F0DCU,2022-06-29,看多又看空,-1.0,16874,"['看多', '又', '看空']"
1647309112223_F01,2022-03-15,王雪紅曾因發表響應九二共識，加上馬英九連任總統，一度風光不已，也帶動TVB股價狂漲？這前後邏輯在哪？,1.0,69542,"['王雪紅', '曾', '因', '發表', '響應', '九二', '共識', '，', '加上', '馬英九', '連任', '總統', '，', '一', '度', '風光', '不已', '，', '也', '帶動', 'TVB', '股價', '狂漲', '？', '這', '前後', '邏輯', '在', '哪', '？']"
1650411717449_F0DCU,2022-04-19,"20.5過不去 妳就思考停損 找多人玩的鋼鐵
現在本身流動性就差 要找前排的玩",-1.0,6999,"['20.5', '過', '不', '去', ' ', '妳', '就', '思考', '停損', ' ', '找', '多', '人', '玩', '的', '鋼鐵', ' ', '現在', '本身', '流動性', '就', '差', ' ', '要', '找', '前排', '的', '玩']"
1647392469951_F0DCU,2022-03-16,"不要擔心啦
任他跌到540也沒關係
還會漲回去的",1.0,2223,"['不要', '擔心', '啦', ' ', '任', '他', '跌到', '540', '也', '沒關係', ' ', '還', '會', '漲回去', '的']"
1652168313030_F0DCU,2022-05-10,"不要怕
這邊都價值投資
軟體刪掉
十年後
肯定會穩賺",1.0,7870,"['不要', '怕', ' ', '這邊', '都', '價值', '投資', ' ', '軟體', '刪掉', ' ', '十', '年', '後', ' ', '肯定', '會', '穩', '賺']"
1652800467536_F01,2022-05-17,"<BR>==================================<BR>崩盤倒數中10,9,8,7................................",-1.0,73531,"['<', 'BR>======', '=', '=', '=', '=', '=', '=', '=', '=', '====================<BR', '>', '崩盤', '倒數', '中', '10,9,8,7', '................................']"
1655953397762_F01,2022-06-23,這是相對 比較出來的[不痛苦]指數嗎?<BR>你與 8K 相比較出來地結果嗎?以前聽過 呂杰老師說過一個故事<BR>他的女學生 失戀了想不開 要自殺他便開導她<BR>他說 [他媽媽被倒會 約480萬]整天 想去死<BR>後來聽到 某村的大戶<BR>她們有相同組頭<BR>組頭跑路<BR>某村地大戶被倒了 980萬他媽媽一聽之後<BR>有人比我慘<BR>再也不痛苦了這是 相對比較出來地 [痛苦指數],-1.0,77245,"['這', '是', '相對', ' ', '比較', '出來', '的', '[', '不', '痛苦', ']', '指數', '嗎', '?', '<', 'BR', '>', '你', '與', ' ', '8K', ' ', '相', '比較', '出來', '地', '結果', '嗎', '?', '以前', '聽', '過', ' 呂杰', '老師', '說', '過', '一', '個', '故事', '<', 'BR', '>', '他', '的', '女', '學生', ' ', '失戀', '了', '想', '不', '開', ' ', '要', '自殺', '他', '便', '開導', '她', '<', 'BR', '>', '他', '說', ' ', '[', '他', '媽媽', '被', '倒', '會', ' ', '約', '480萬', ']', '整', '天', ' ', '想', '去', '死', '<', 'BR', '>', '後來', '聽到', ' ', '某村', '的', '大戶', '<', 'BR', '>', '她們', '有', '相同', '組頭', '<', 'BR', '>', '組', '頭跑路', '<', 'BR', '>', '某村', '地', '大戶', '被', '倒', '了', ' ', '980', '萬', '他', '媽媽', '一', '聽', '之後', '<', 'BR', '>', '有', '人', '比', '我', '慘', '<', 'BR', '>', '再', '也', '不', '痛苦', '了', '這', '是', ' ', '相對', '比較', '出來', '地', ' ', '[', '痛苦', '指數', ']']"
1646634586918_F01,2022-03-07,"這個問題就跟""如果你威力彩中了一億 你要怎麼花""一樣<BR>都是浪費時間的白日夢 等中了再來想不遲<BR>等我跟樓主一樣有六千萬 我再來想.....因為不容易<BR>我現在大約只有樓主的6成 要繼續努力",-1.0,69221,"['這', '個', '問題', '就', '跟', '""', '如果', '你', '威力彩', '中', '了', '一億', ' ', '你', '要', '怎麼', '花', '""', '一樣', '<', 'BR', '>', '都', '是', '浪費', '時間', '的', '白日夢', ' ', '等', '中', '了', '再', '來', '想', '不', '遲', '<', 'BR', '>', '等', '我', '跟', '樓主', '一樣', '有', '六千萬', ' ', '我', '再', '來', '想', '.....', '因為', '不', '容易', '<', 'BR', '>', '我', '現在', '大約', '只', '有', '樓主', '的', '6成', ' ', '要', '繼續', '努力']"
1650061719833_F0DCU,2022-04-15,B4 同時增加 所以投資帳戶也包含投資自己 我投資理財的知識也是上課學習和自己整合的,-1.0,6397,"['B', '4', ' ', '同時', '增加', ' ', '所以', '投資', '帳戶', '也', '包含', '投資', '自己', ' ', '我', '投資', '理財', '的', '知識', '也', '是', '上課', '學習', '和', '自己', '整合', '的']"
1654874876695_F0DCU,2022-06-10,股利等於把右邊口袋的錢放到左邊口袋,-1.0,10896,"['股利', '等於', '把', '右邊', '口袋', '的', '錢', '放到', '左邊', '口袋']"
1649916887079_F0DCU,2022-04-14,欸欸，錢送我好不好？幫你放幣安USDT活存10%穩賺不賠,-1.0,5608,"['欸', '欸', '，', '錢', '送', '我', '好不好', '？', '幫', '你', '放幣', '安', 'USDT', '活存', '10', '%', '穩', '賺', '不', '賠']"
1650464111558_F01,2022-04-20,每年都差不多，為了避稅很多大戶會用價差獲利出場，等繳稅完以後再做除權息行情.等你到了那個等級你也會這樣做（價差一次好幾億，股利可能只有幾千幾百）還要繳28趴...不過通常到這等級都是假外資了...,-1.0,72858,"['每', '年', '都', '差不多', '，', '為了', '避稅', '很多', '大戶', '會', '用', '價差', '獲利', '出場', '，', '等', '繳稅', '完', '以後', '再', '做除', '權息', '行情', '.', '等', '你', '到', '了', '那', '個', '等級', '你', '也', '會', '這樣', '做', '（', '價差', '一', '次', '好幾億', '，', '股利', '可能', '只有', '幾千幾百', '）', '還', '要', '繳', '28', '趴', '...', '不過', '通常', '到', '這', '等級', '都', '是', '假', '外資', '了', '...']"
1652173270919_F0DCU,2022-05-10,B7 有些人真的撿到槍欸,1.0,7938,"['B', '7', ' ', '有', '些', '人', '真的', '撿到', '槍', '欸']"
1656570278418_F01,2022-06-30,缺電？大嬸婆都保証不缺電了！不要亂講話,-1.0,79168,"['缺電', '？', '大嬸', '婆', '都', '保証', '不', '缺電', '了', '！', '不要', '亂', '講話']"
1656039050188_F0DCU,2022-06-24,B7-11 你先開始碰股票再來說吧，一聽就知道連開始都還沒開始，股票下市就是變壁紙，還清算什麼價值給你笑死人，這麽多股票下市的例子你不知道嗎？，ETF就算跌破發行價如果繼續跌也不是因為內扣費用，是因為成份股繼續跌，再來如果成份股如此不堪他也會換掉，不像個股那樣，就算下市它也是算股票價值給你也不會因為它要下市了跟個股一樣暴跌，因為它的淨值來自成份股它不是股票它是基金，懂了嗎？還什麼跌破發行價下市，一堆跌破連配息都繼續發勒，重點是這檔ETF到底是被設計來領股利的，還是做價差的，才是破發行價發不發的重點,-1.0,15212,"['B', '7', '-', '11', ' ', '你', '先', '開始', '碰', '股票', '再', '來', '說', '吧', '，', '一', '聽', '就', '知道', '連', '開始', '都', '還', '沒', '開始', '，', '股票', '下市', '就是', '變', '壁紙', '，', '還', '清算', '什麼', '價值', '給', '你', '笑', '死', '人', '，', '這', '麽多', '股票', '下市', '的', '例子', '你', '不', '知道', '嗎', '？', '，', 'ETF', '就', '算', '跌破發', '行價', '如果', '繼續', '跌', '也', '不', '是', '因為', '內扣', '費用', '，', '是', '因為', '成份股', '繼續', '跌', '，', '再來', '如果', '成份股', '如此', '不', '堪', '他', '也', '會', '換掉', '，', '不', '像', '個', '股', '那樣', '，', '就算', '下市', '它', '也', '是', '算', '股票', '價值', '給', '你', '也', '不會', '因為', '它', '要', '下市', '了', '跟', '個', '股', '一樣', '暴跌', '，', '因為', '它', '的', '淨值', '來自', '成份股', '它', '不', '是', '股票', '它', '是', '基金', '，', '懂', '了', '嗎', '？', '還', '什麼', '跌破', '發行價', '下市', '，', '一']"
1654679032035_F01,2022-06-08,這個月開始<BR>樂天信用卡一個人 最多可以辦5張<BR>以前 一人只能辦一張 之前 換卡還需要費用<BR>現在不用費用 就可以加辦<BR>一樣會拉聯徵<BR>最近加辦JCB 有拉聯徵 審核<BR>大約七天就收到卡了 裡面一樣的 內容物廣告紙+卡JCB感覺卡比較好看今天看樂天銀活動 7天3%年利率定存<BR>短期高利定存 有時候幾個月會出現一次,-1.0,74333,"['這', '個', '月', '開始', '<', 'BR', '>', '樂天', '信用卡', '一', '個', '人', ' ', '最多', '可以', '辦', '5', '張', '<', 'BR', '>', '以前', ' ', '一', '人', '只', '能', '辦', '一', '張', ' ', '之前', ' ', '換', '卡', '還', '需要', '費用', '<', 'BR', '>', '現在', '不用', '費用', ' ', '就', '可以', '加辦', '<', 'BR', '>', '一樣', '會', '拉聯', '徵', '<', 'BR', '>', '最近', '加辦', 'JCB', ' ', '有', '拉聯', '徵', ' ', '審核', '<', 'BR', '>', '大約', '七', '天', '就', '收到', '卡', '了', ' ', '裡面', '一樣', '的', ' ', '內容物', '廣告紙', '+', '卡', 'JCB', '感覺卡', '比較', '好', '看', '今天', '看', '樂天銀', '活動', ' ', '7', '天', '3', '%', '年', '利率', '定存', '<', 'BR', '>', '短期', '高利定存', ' ', '有時候', '幾', '個', '月', '會', '出現', '一', '次']"
1655889564887_F01,2022-06-22,我發現8k大真的是有錢人~~ 至少應該比我多這波我也才虧40萬,-1.0,77062,"['我', '發現', '8', 'k', '大', '真的', '是', '有錢人', '~', '~', ' ', '至少', '應該', '比', '我', '多', '這', '波', '我', '也', '才', '虧', '40萬']"
1647359006836_F01,2022-03-15,現在美股但是這樣台股還是爆大危險的阿<BR>短長線還是看跌阿<BR>光這美元不知今年外資還要搬出幾兆台幣QQ,1.0,69790,"['現在', '美股', '但是', '這樣', '台股', '還是', '爆大', '危險', '的', '阿', '<', 'BR', '>', '短', '長線', '還是', '看', '跌', '阿', '<', 'BR', '>', '光', '這', '美元', '不', '知', '今年', '外資', '還', '要', '搬出', '幾', '兆', '台幣', 'QQ']"
1646372575120_PTT02R,2022-03-04,"-------------------------------------------------------------------------
1.發標的文未充實內文，多空理由不充實者，板規1-1-5或4-4處份
2.進退場機制若非長期投資，請輸入停損價，否則依板規1-1-6處份
3.請依格式輸入內容，未依格式者板規1-1-2砍文處份。

標題請使用以下格式：股號.市場碼+股名+分類 (市場碼：TW US HK CN JP KR...)
                 ex [標的] 2330.TW 台積電 長期不停損多
                 ex [標的] TSLA.US 特斯拉 馬斯克火星多

---------------------按ctrl+y 可刪除以上內容。----------------------------

1. 標的：      (例 2330.TW 台積電)

2. 分類：多/空/討論/心得

3. 分析/正文：

4. 進退場機制：(非長期投資者，必須有停損機制。討論、心得類免填)


--
",-1.0,132690,"['-------------------------------------------------------------------------', ' ', '1', '.', '發標', '的', '文', '未', '充實', '內文', '，', '多空', '理由', '不', '充實', '者', '，', '板規', '1', '-', '1', '-', '5', '或', '4', '-', '4', '處份', ' ', '2', '.', '進', '退場', '機制', '若', '非', '長期', '投資', '，', '請', '輸入', '停損價', '，', '否', '則', '依', '板規', '1', '-', '1', '-', '6', '處份', ' ', '3', '.', '請', '依', '格式', '輸入', '內容', '，', '未', '依', '格式', '者', '板規', '1', '-', '1', '-', '2', '砍', '文', '處份', '。', ' ', ' ', '標題', '請', '使用', '以下', '格式', '：', '股號', '.', '市場碼', '+', '股名', '+', '分類', ' ', '(', '市場碼']"
1655284332704_F01,2022-06-15,<BR>現在外豬再台灣的資金到底還有幾成阿內資+投信<BR>敵不過外豬的力量應該說印出來的錢流進來太多<BR>一直沒辦法打回原形<BR>內+投 一直套套套,-1.0,75385,"['<', 'BR', '>', '現在', '外', '豬', '再', '台灣', '的', '資金', '到底', '還', '有', '幾成', '阿內資', '+', '投信', '<', 'BR', '>', '敵', '不過', '外豬', '的', '力量', '應該', '說', '印出來', '的', '錢', '流進來', '太多', '<', 'BR', '>', '一直', '沒', '辦法', '打回', '原形', '<', 'BR', '>', '內', '+', '投', ' ', '一直', '套套', '套']"
1652152189024_F01,2022-05-10,可以好好安眠了，<BR>忙了快2個月多,1.0,73053,"['可以', '好好', '安眠', '了', '，', '<', 'BR', '>', '忙', '了', '快', '2', '個', '月', '多']"
1654769876365_F0DCU,2022-06-09,不可能 都要先繳費才能抽籤的不是嗎⋯⋯,-1.0,10593,"['不可能', ' ', '都', '要', '先', '繳費', '才', '能', '抽籤', '的', '不', '是', '嗎', '⋯', '⋯']"
1656321216341_F01,2022-06-27,買美元當買股票短線跑?<BR>這種玩法當然不死也半條命.,-1.0,78093,"['買', '美元', '當', '買', '股票', '短線', '跑', '?', '<', 'BR', '>', '這', '種', '玩法', '當然', '不', '死', '也', '半', '條', '命', '.']"
1650023128444_F01,2022-04-15,開公司車的司機在叫人怎麼收帳，怎麼不幫幫你老子的破工廠啊，排名直直落你還只顧著上來打嘴砲，可憐哪！,-1.0,71947,"['開', '公司車', '的', '司機', '在', '叫', '人', '怎麼', '收帳', '，', '怎麼', '不', '幫', '幫', '你', '老子', '的', '破', '工廠', '啊', '，', '排名', '直直', '落', '你', '還', '只', '顧', '著', '上來', '打嘴', '砲', '，', '可憐', '哪', '！']"
1652202453811_F0DCU,2022-05-10,"群創友達是從7元上來的
一路到21
現在回15就看空了
我建議回7元重新出發啦
大盤3月15000 現在16000恐慌👹",1.0,8165,"['群創', '友達', '是', '從', '7', '元', '上來', '的', ' ', '一路', '到', '21', ' ', '現在', '回', '15', '就', '看空', '了', ' ', '我', '建議', '回', '7', '元', '重新', '出發', '啦', ' ', '大盤', '3月', '15000', ' ', '現在', '16000', '恐慌', '👹']"
1656001223134_F0DCU,2022-06-22,"真的要好好記取教訓啊！
生技股是官員跟內褲線在玩的！
10個散戶有11個賠錢！",-1.0,13853,"['真的', '要', '好好', '記取', '教訓', '啊', '！', ' ', '生技股', '是', '官員', '跟', '內褲線', '在', '玩', '的', '！', ' ', '10', '個', '散戶', '有', '11', '個', '賠錢', '！']"
1656571578412_F01,2022-06-30,G神真的厲害<BR>好後悔當初沒有聽你的話,-1.0,79191,"['G', '神真的', '厲害', '<', 'BR', '>', '好', '後悔', '當初', '沒有', '聽', '你', '的', '話']"
1648792593671_1_NEW_F02UT,2022-03-31,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,-1.0,4478,"['已經', '刪除', '的', '內容', '就', '像', ' ', 'Dcard', ' ', '一樣', '，', '錯過', '是', '無法', '再', '相見', '的', '！']"
1652790496647_F0DCU,2022-05-17,"總是有人要接刀😂
台灣股票市場個股不適合做空

要空可以試試台指(聽營業員說最近滿多人去開期貨戶的)、選擇權、或者權證
長線空、反彈都能賺
ETF也有反的，保守可以買這個就好",-1.0,8634,"['總是', '有', '人', '要', '接刀', '😂', ' ', '台灣', '股票', '市場', '個股', '不', '適合', '做', '空', ' ', ' ', '要', '空', '可以', '試試', '台', '指', '(', '聽', '營業員', '說', '最近', '滿多', '人', '去', '開期', '貨戶', '的', ')', '、', '選擇權', '、', '或者', '權證', ' ', '長線空', '、', '反彈', '都', '能', '賺', ' ', 'ETF', '也', '有', '反的', '，', '保守', '可以', '買', '這', '個', '就', '好']"
1655364523300_PTT02R,2022-06-16,"有夠慘
貨櫃航運大跳水
現在是變成法人的提款機了嗎
https://imgur.com/hUCDfcq
外資賣超前50名裡
長榮竟然是第一名QQ
https://imgur.com/3wzEkq7
難怪這周主力的動向會顯示大賣@@
https://imgur.com/a62XWRn
從五月到現在 長榮的跌幅已經有30%了.....
https://imgur.com/WqisxME
用週K來看 三角收斂直接被一根長黑摜破
哭了 這不就是凶多吉少嗎
https://imgur.com/NjG0FLW

籌碼不好 技術面也差
殖利率跟營收保護傘也擋不了QQ
怎麼辦 要繼續買下去攤平嗎
甚麼時候景氣循環才會回航運呢？

--
",-1.0,135515,"['有', '夠', '慘', ' ', '貨櫃', '航運', '大', '跳水', ' ', '現在', '是', '變成', '法人', '的', '提款機', '了', '嗎', ' ', 'https://imgur.com/hUCDfcq', ' ', '外資', '賣', '超', '前', '50', '名', '裡', ' ', '長榮', '竟然', '是', '第一', '名', 'QQ https', '://imgur.com/3wzEkq', '7', ' ', '難怪', '這', '周', '主力', '的', '動向', '會', '顯', '示', '大', '賣', '@', '@', ' https', ':', '/', '/', 'imgur.com/a62XWRn', ' ', '從', '五月', '到', '現在', ' ', '長榮', '的', '跌幅', '已經', '有', '30', '%', '了', '.....', ' ', 'https', ':', '/', '/', 'imgur.com/WqisxME', ' ', '用', '週K', '來', '看', ' ', '三']"
1646331792092_F0DCU,2022-03-03,"💰永豐金證券

有任何問題都可以私訊我！
不管是永豐銀行、證券、信用卡都可以詢問💛
關於大戶投、大戶、豐存股有任何不了解的
也都歡迎提問😆

找我開戶
🎉100萬以內享VIP手續費‼️適合小資族
🎉超過100萬部分不用擔心，手續費都可以談👍
（複委託部分也歡迎詢問）

豐存股
定期定額存台股/美股
都享有超優惠手續費‼️

線上就能開數位銀行+證券戶，免臨櫃
私訊我，會傳開戶網址與步驟給您😆

📌IG: jingru325 
https://i.imgur.com/COVBT9Q.jpg",-1.0,66,"['💰', '永豐金', '證券', ' ', ' ', '有', '任何', '問題', '都', '可以', '私訊', '我', '！', ' ', '不管', '是', '永豐銀行', '、', '證券', '、', '信用卡', '都', '可以', '詢問', '💛', ' ', '關於', '大戶', '投', '、', '大戶', '、', '豐存股', '有', '任何', '不', '了解', '的', ' ', '也', '都', '歡迎', '提問', '😆', ' ', ' ', '找', '我', '開戶', ' ', '🎉', '100萬', '以內', '享', 'VIP', '手續費', '‼', '️', '適合', '小', '資族', ' ', '🎉', '超過', '100萬', '部分', '不用', '擔心', '，', '手續費', '都', '可以', '談', '👍 ', '（', '複', '委託', '部分', '也', '歡迎', '詢問', '）', ' ', ' 豐', '存股', ' ', '定期', '定額', '存', '台股', '/', '美股', ' ', '都', '享有', '超', '優惠', '手續費', '‼', '️', ' ', ' ', '線', '上', '就', '能', '開', '數位', '銀行', '+', '證券戶', '，', '免', '臨櫃', ' ', '私訊', '我', '，', '會', '傳', '開戶', '網址', '與', '步驟', '給', '您', '😆', ' ', ' ', '📌']"
1654820895038_F0DCU,2022-06-09,營業員不理你很正常吧，平常根本用不到,-1.0,10752,"['營業員', '不', '理', '你', '很', '正常', '吧', '，', '平常', '根本', '用', '不', '到']"
1654817900980_F0DCU,2022-06-09,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,-1.0,10702,"['已經', '刪除', '的', '內容', '就', '像', ' ', 'Dcard', ' ', '一樣', '，', '錯過', '是', '無法', '再', '相見', '的', '！']"
1649977507998_F0DCU,2022-04-15,"外資們會拉起來讓散戶們解套嗎？別傻了⋯
要縮表美元走強繼續提款",-1.0,6018,"['外資', '們', '會', '拉', '起來', '讓', '散戶', '們', '解套', '嗎', '？', '別', '傻', '了', '⋯', ' ', '要', '縮表', '美元', '走強', '繼續', '提款']"
1647335260785_PTT02R,2022-03-15,"大家怎麼那麼關心長榮減資

這種大賺錢的公司減資不會像聯合再生一樣啦

聯合虧錢虧到爛才減資增資玩

長榮可能是經營權問題

剛剛查了一下這幾個月現金減資公司走勢

1.（4930）燦星網 2021/11/4宣佈減資

走勢如下圖
https://i.imgur.com/3RnXmVg.jpg

2. （2430）燦坤 2022/2/25宣佈減資

走勢如下圖
https://i.imgur.com/JBFflu3.jpg

3.（1717）長興 2022/3/11宣佈減資

走勢如下圖
https://i.imgur.com/hZ4qO2q.jpg

整體而言漲的居多 長興相對大盤也是跌的較少

所以減資見仁見智嘍

--
",1.0,133008,"['大家', '怎麼', '那麼', '關心', '長榮', '減資', ' ', ' ', '這', '種', '大', '賺錢', '的', '公司', '減資', '不會', '像', '聯合', '再生', '一樣', '啦', ' ', ' ', '聯合', '虧錢', '虧', '到', '爛', '才', '減資', '增資', '玩', ' ', ' ', '長榮', '可能', '是', '經營權', '問題', ' ', ' ', '剛剛', '查', '了', '一下', '這', '幾', '個', '月', '現金', '減資', '公司', '走勢', ' ', ' ', '1.', '（', '4930', '）', '燦星網', ' ', '2021', '/', '11', '/', '4', '宣佈', '減資', ' ', ' ', '走勢', '如下', '圖', ' ', 'https', ':', '/', '/', 'i.imgur.com/3RnXmVg.jpg', ' ', ' ', '2', '.', ' ', '（', '2430', '）', '燦坤', ' ', '2022', '/', '2', '/', '25', '宣佈', '減資', ' ', ' ', '走勢', '如下', '圖', ' ', 'https://', 'i.imgur.co']"
1650355339754_PTT02R,2022-04-19,"原文標題：台積電穩了！死敵3奈米良率慘況曝光 難怪訂單全被砍
                                      (請勿刪減原文標題)  
原文連結：

https://www.chinatimes.com/realtimenews/20220419002268-260410?chdtv
                                      (網址超過一行過長請用縮網址工具)

發布時間:12:062022/04/19

原文內容：

台積電為全球晶圓代工龍頭，後面有三星、英特爾等追兵緊跟，不過近期有外媒披露三星
的製程良率報告指出，三星4奈米的良率僅35%，3奈米甚至只有10%至20%，種種狀況讓大
客戶高通不得不緊急抽單，轉由台積電進行代工。

外媒wccftech報導，最新報告顯示，三星不只在4奈米量產過程遇到困難，在3奈米GAA技
術也遇到瓶頸，先前該公司雖展現在3奈米GAA技術的突破，但良率僅落有10至20%。

不僅如此，報導點出，三星4奈米製程雖然有35%良率，但是台積電4奈米製程的良率高達
70%，相較之下，三星的良率依然是一個糟糕的數字，這也迫使高通決定抽單，將
Snapdragon 8 Gen 1及Snapdragon 8 Gen 1+兩款旗艦型處理器的代工訂單交給台積電。

此外，若三星無法在3奈米量產時提高良率，即使高通要付出更多的生產成本，仍會繼續
選擇台積電做為下一代旗艦型行動處理器Snapdragon 8 Gen 2的代工廠商。

目前傳出三星3奈米製程被用來生產內部的產品，並以Exynos系列的行動處理器為優先。
先前的報導則披露，三星正在為自家的智慧型手機研發全新的 Exynos行動處理器，但當
時並不確定是否會利用GAA技術的3奈米製程打造。

報導提到，目前沒有消息證實台積電與三星遇到相同的狀況，且藉由台積電4奈米製程打
造的天璣9000行動處理器，經過測試後被認為是非蘋果陣營中效能最為出色的處理器，這
也證明台積電的代工實力與良率。

除了天璣9000的實測效能相當突出外，報導認為台積電一直生產出比其他晶圓代工廠商更
為優異的晶片，這也讓以蘋果為首的科技公司持續向台積電下訂，生產旗下大量的處理器
訂單。

心得/評論：                             ※必需填寫滿30字，無意義者板規處分

競爭對手三星完全是陪襯+避免反壟斷的存在
各位觀眾這次真的穩了
台積電台灣第一世界前十大表現絕不會讓你各位失望

--
",-1.0,134208,"['原文', '標題', '：', '台積電', '穩', '了', '！', '死敵', '3', '奈米', '良率', '慘況', '曝光', ' ', '難怪', '訂單', '全', '被', '砍', '                                       ', '(', '請', '勿', '刪減', '原文', '標題', ')', '   原文', '連結', '：', '  ', 'https', '://www.chinatimes.com/realtimenews', '/', '20220419002268', '-', '260410', '?', 'chdtv', '                                    ', ' ', ' ', ' ', '(', '網址', '超過']"
1655724223504_F0DCU,2022-06-20,我589 腳也麻了....,-1.0,12369,"['我', '589', ' ', '腳', '也', '麻', '了', '....']"
1648555890015_F01,2022-03-29,比特幣<BR>https://the-btcera.com/zh?c=dfm7oldq3fbf0r2f2c014j84&p1=imb&p3=kmb&call_centre=zh&analytics_session_id=89ac997b387cf80ecfad3f30969eb0dc36c9c5cd1648555143&token=6242f4872f44c74db60dad3d<BR>比特幣,-1.0,70362,"['比', '特幣', '<BR>https', '://the-btcera.com/zh?c=dfm7oldq3fbf0r2f2c014j84&p1=imb&p3=kmb&call_centre=zh&analytics_session_id=89ac997b387cf80ecfad3f30969eb0dc36c9c5cd1648555143&token=6242f4872f44c74db60dad3d<BR', '>', '比', '特幣']"
1654738922390_F0DCU,2022-06-09,依當天的週轉率選股,-1.0,10555,"['依', '當天', '的', '週轉率', '選股']"
1655087278027_F01,2022-06-13,"現在才初跌段, 溫水煮青蛙, 哇哇.",-1.0,74813,"['現在', '才', '初', '跌段', ',', ' ', '溫水', '煮', '青蛙', ',', ' ', '哇', '哇', '.']"
